Meter ,IP ,Keys
CRYT3036120,2405:0203:c3f4:6C6B:0000:0000:0000:0010,123
CRYT3068958,2405:0203:c3f4:CEC6:0000:0000:0000:0010,123
CRYT3039418,2405:0203:c3f4:7472:0000:0000:0000:0010,123
CRYT3164367,2405:0203:c3f9:AF2C:0000:0000:0000:0010,123
CRYT3153799,2405:0203:c3f4:F07B:0000:0000:0000:0010,123
CRYT3163660,2405:0203:c3f9:B01F:0000:0000:0000:0010,123
CRYT3158779,2405:0203:c3f4:EB06:0000:0000:0000:0010,123
CRYT3150523,2405:0203:c3f9:5C72:0000:0000:0000:0010,123
CRYT3073593,2405:0203:c3f9:86F3:0000:0000:0000:0010,123
CRYT3037133,2405:0203:c3f4:721F:0000:0000:0000:0010,123
CRYT3016022,2405:0203:c3f4:4D62:0000:0000:0000:0010,123
CRYT3035245,2405:0203:c3f4:7B04:0000:0000:0000:0010,123
CRYT3039642,2405:0203:c3f4:78D2:0000:0000:0000:0010,123
CRYT3037164,2405:0203:c3f4:7A54:0000:0000:0000:0010,123
CRYT3065757,2405:0203:c3f4:658F:0000:0000:0000:0010,123
CRYT3032633,2405:0203:c3f4:AFCC:0000:0000:0000:0010,123
CRYT3065977,2405:0203:c3f4:6E70:0000:0000:0000:0010,123
CRYT3069303,2405:0203:c3f4:C519:0000:0000:0000:0010,123
CRYT3032052,2405:0203:c3f4:A69A:0000:0000:0000:0010,123
CRYT3065309,2405:0203:c3f4:7EA4:0000:0000:0000:0010,123
CRYT3068228,2405:0203:c3f4:D202:0000:0000:0000:0010,123
CRYT3029246,2405:0203:c3f4:5DAA:0000:0000:0000:0010,123
CRYT3018524,2405:0203:c3f4:76D5:0000:0000:0000:0010,123
CRYT3040856,2405:0203:c3f4:B1C5:0000:0000:0000:0010,123
CRYT3041646,2405:0203:c3f4:AA04:0000:0000:0000:0010,123
CRYT3029427,2405:0203:c3f4:5850:0000:0000:0000:0010,123
CRYT3162550,2405:0203:c3f4:EF1B:0000:0000:0000:0010,123
CRYT3034145,2405:0203:c3f4:9EC3:0000:0000:0000:0010,123
CRYT3034935,2405:0203:c3f4:9AF6:0000:0000:0000:0010,123
CRYT3065083,2405:0203:c3f4:9744:0000:0000:0000:0010,123
CRYT3156347,2405:0203:c3f9:AE10:0000:0000:0000:0010,123
CRYT3158365,2405:0203:c3f9:AB43:0000:0000:0000:0010,123
CRYT3155080,2405:0203:c3f4:E64E:0000:0000:0000:0010,123
CRYT3164237,2405:0203:c3f9:B0D3:0000:0000:0000:0010,123
CRYT3015755,2405:0203:c3f4:5610:0000:0000:0000:0010,123
CRYT3157143,2405:0203:c3f9:A7C2:0000:0000:0000:0010,123
CRYT3158271,2405:0203:c3f9:9EE0:0000:0000:0000:0010,123
CRYT3156212,2405:0203:c3f9:AE3C:0000:0000:0000:0010,123
CRYT3156655,2405:0203:c3f9:B62B:0000:0000:0000:0010,123
CRYT3160277,2405:0203:c3f9:9BB0:0000:0000:0000:0010,123
CRYT3042179,2405:0203:c3f4:ACB0:0000:0000:0000:0010,123
CRYT3073332,2405:0203:c3f9:86CB:0000:0000:0000:0010,123
CRYT3068052,2405:0203:c3f4:D2D5:0000:0000:0000:0010,123
CRYT3015697,2405:0203:c3f4:444E:0000:0000:0000:0010,123
CRYT3043702,2405:0203:c3f4:5B9A:0000:0000:0000:0010,123
CRYT3035065,2405:0203:c3f4:7990:0000:0000:0000:0010,123
CRYT3387513,2405:0203:c3e0:787D:0000:0000:0000:0010,123
CRYT3349139,2405:0203:c3e0:929A:0000:0000:0000:0010,123
CRYT3164486,2405:0203:c3f4:F026:0000:0000:0000:0010,123
CRYT3154024,2405:0203:c3f4:F1B5:0000:0000:0000:0010,123
CRYT3305438,2405:0203:c3fa:A314:0000:0000:0000:0010,123
CRYT3073126,2405:0203:c3f4:CD3E:0000:0000:0000:0010,123
CRYT3038489,2405:0203:c3f4:6D07:0000:0000:0000:0010,123
CRYT3160833,2405:0203:c3f9:9E4A:0000:0000:0000:0010,123
CRYT3152107,2405:0203:c3f9:C158:0000:0000:0000:0010,123
CRYT3161967,2405:0203:c3f4:E6DF:0000:0000:0000:0010,123
CRYT3043219,2405:0203:c3f4:5AD5:0000:0000:0000:0010,123
CRYT3019771,2405:0203:c3f4:8425:0000:0000:0000:0010,123
CRYT3164369,2405:0203:c3f9:B145:0000:0000:0000:0010,123
CRYT3044093,2405:0203:c3f4:815D:0000:0000:0000:0010,123
CRYT3041662,2405:0203:c3f4:A39F:0000:0000:0000:0010,123
CRYT3155476,2405:0203:c3f4:ED95:0000:0000:0000:0010,123
CRYT3073700,2405:0203:c3f9:8531:0000:0000:0000:0010,123
CRYT3162621,2405:0203:c3f4:E67C:0000:0000:0000:0010,123
CRYT3155034,2405:0203:c3f4:E7C2:0000:0000:0000:0010,123
CRYT3163219,2405:0203:c3f9:ADC3:0000:0000:0000:0010,123
CRYT3035476,2405:0203:c3f4:861E:0000:0000:0000:0010,123
CRYT3016150,2405:0203:c3f4:3DC3:0000:0000:0000:0010,123
CRYT3043430,2405:0203:c3f4:63D7:0000:0000:0000:0010,123
CRYT3026688,2405:0203:c3f4:4BC5:0000:0000:0000:0010,123
CRYT3164712,2405:0203:c3f9:BBB4:0000:0000:0000:0010,123
CRYT3162588,2405:0203:c3f4:F7AA:0000:0000:0000:0010,123
CRYT3152265,2405:0203:c3f9:C011:0000:0000:0000:0010,123
CRYT3157889,2405:0203:c3f9:AC95:0000:0000:0000:0010,123
CRYT3160758,2405:0203:c3f4:F1B4:0000:0000:0000:0010,123
CRYT3035351,2405:0203:c3f4:7AAB:0000:0000:0000:0010,123
CRYT3016079,2405:0203:c3f4:3B62:0000:0000:0000:0010,123
CRYT3042351,2405:0203:c3f4:A1AE:0000:0000:0000:0010,123
CRYT3019482,2405:0203:c3f4:6E95:0000:0000:0000:0010,123
CRYT3065473,2405:0203:c3f4:6939:0000:0000:0000:0010,123
CRYT3068608,2405:0203:c3f4:CF1B:0000:0000:0000:0010,123
CRYT3325288,2405:0203:c3e0:0532:0000:0000:0000:0010,123
CRYT3163803,2405:0203:c3f9:ABD0:0000:0000:0000:0010,123
CRYT3163429,2405:0203:c3f9:A979:0000:0000:0000:0010,123
CRYT3151470,2405:0203:c3f9:9F00:0000:0000:0000:0010,123
CRYT3158358,2405:0203:c3f9:AB07:0000:0000:0000:0010,123
CRYT3305315,2405:0203:c3fa:A379:0000:0000:0000:0010,123
CRYT3027742,2405:0203:c3f4:49E5:0000:0000:0000:0010,123
CRYT3017222,2405:0203:c3f4:517A:0000:0000:0000:0010,123
CRYT3068383,2405:0203:c3f4:D044:0000:0000:0000:0010,123
CRYT3065169,2405:0203:c3f4:7F5F:0000:0000:0000:0010,123
CRYT3066465,2405:0203:c3f4:6E40:0000:0000:0000:0010,123
CRYT3066566,2405:0203:c3f4:7DAD:0000:0000:0000:0010,123
CRYT3034070,2405:0203:c3f4:A913:0000:0000:0000:0010,123
CRYT3155043,2405:0203:c3f4:E7C1:0000:0000:0000:0010,123
CRYT3153989,2405:0203:c3f9:9F6E:0000:0000:0000:0010,123
CRYT3074441,2405:0203:c3f9:6FAF:0000:0000:0000:0010,123
CRYT3159721,2405:0203:c3f9:B857:0000:0000:0000:0010,123
CRYT3159722,2405:0203:c3f9:B7B5:0000:0000:0000:0010,123
CRYT3027293,2405:0203:c3f4:4416:0000:0000:0000:0010,123
CRYT3027769,2405:0203:c3f4:4A2D:0000:0000:0000:0010,123
CRYT3039468,2405:0203:c3f4:758C:0000:0000:0000:0010,123
CRYT3154902,2405:0203:c3f4:E6CD:0000:0000:0000:0010,123
CRYT3156530,2405:0203:c3f9:B977:0000:0000:0000:0010,123
CRYT3150289,2405:0203:c3f9:A0B9:0000:0000:0000:0010,123
CRYT3027857,2405:0203:c3f4:4A62:0000:0000:0000:0010,123
CRYT3156330,2405:0203:c3f9:ACF3:0000:0000:0000:0010,123
CRYT3151421,2405:0203:c3f9:BEB4:0000:0000:0000:0010,123
CRYT3068861,2405:0203:c3f4:CA47:0000:0000:0000:0010,123
CRYT3068601,2405:0203:c3f4:CF18:0000:0000:0000:0010,123
CRYT3033063,2405:0203:c3f4:AC37:0000:0000:0000:0010,123
CRYT3152866,2405:0203:c3f4:F574:0000:0000:0000:0010,123
CRYT3151558,2405:0203:c3f9:9F17:0000:0000:0000:0010,123
CRYT3158714,2405:0203:c3f4:EBE2:0000:0000:0000:0010,123
CRYT3158645,2405:0203:c3f4:EBE9:0000:0000:0000:0010,123
CRYT3153374,2405:0203:c3f9:A438:0000:0000:0000:0010,123
CRYT3161862,2405:0203:c3f4:E941:0000:0000:0000:0010,123
CRYT3154996,2405:0203:c3f4:E7BD:0000:0000:0000:0010,123
CRYT3156269,2405:203:c3e5:238d::10],123
CRYT3039405,2405:0203:c3f4:7473:0000:0000:0000:0010,123
CRYT3029869,2405:0203:c3f4:602F:0000:0000:0000:0010,123
CRYT3044344,2405:0203:c3f4:8162:0000:0000:0000:0010,123
CRYT3067765,2405:0203:c3f4:D43F:0000:0000:0000:0010,123
CRYT3072634,2405:0203:c3f4:8C4E:0000:0000:0000:0010,123
CRYT3159128,2405:0203:c3f4:EAF3:0000:0000:0000:0010,123
CRYT3164927,2405:0203:c3f9:B256:0000:0000:0000:0010,123
CRYT3074690,2405:0203:c3f9:870B:0000:0000:0000:0010,123
CRYT3164234,2405:0203:c3f9:B0F1:0000:0000:0000:0010,123
CRYT3033165,2405:0203:c3f4:A147:0000:0000:0000:0010,123
CRYT3017967,2405:0203:c3f4:5D5F:0000:0000:0000:0010,123
CRYT3074241,2405:0203:c3f9:8A91:0000:0000:0000:0010,123
CRYT3069066,2405:0203:c3f4:CE4A:0000:0000:0000:0010,123
CRYT3027743,2405:0203:c3f4:49EC:0000:0000:0000:0010,123
CRYT3152186,2405:0203:c3f9:C111:0000:0000:0000:0010,123
CRYT3158572,2405:0203:c3f4:EA89:0000:0000:0000:0010,123
CRYT3042874,2405:0203:c3f4:9D86:0000:0000:0000:0010,123
CRYT3038116,2405:0203:c3f4:9403:0000:0000:0000:0010,123
CRYT3032336,2405:0203:c3f4:A979:0000:0000:0000:0010,123
CRYT3068620,2405:0203:c3f4:CF3E:0000:0000:0000:0010,123
CRYT3161719,2405:0203:c3f4:ED0F:0000:0000:0000:0010,123
CRYT3160553,2405:0203:c3f9:99BB:0000:0000:0000:0010,123
CRYT3161576,2405:0203:c3f9:A6DC:0000:0000:0000:0010,123
CRYT3036881,2405:0203:c3f4:7C92:0000:0000:0000:0010,123
CRYT3068444,2405:0203:c3f4:D065:0000:0000:0000:0010,123
CRYT3073262,2405:0203:c3f4:C37F:0000:0000:0000:0010,123
CRYT3073009,2405:0203:c3f4:CDD0:0000:0000:0000:0010,123
CRYT3067178,2405:0203:c3f4:D24B:0000:0000:0000:0010,123
CRYT3034784,2405:0203:c3f4:9BF7:0000:0000:0000:0010,123
CRYT3034666,2405:0203:c3f4:9B97:0000:0000:0000:0010,123
CRYT3150921,2405:0203:c3f9:A148:0000:0000:0000:0010,123
CRYT3159044,2405:0203:c3f9:B4CF:0000:0000:0000:0010,123
CRYT3065803,2405:0203:c3f4:64E1:0000:0000:0000:0010,123
CRYT3025189,2405:0203:c3f4:4329:0000:0000:0000:0010,123
CRYT3031479,2405:0203:c3f4:B2F1:0000:0000:0000:0010,123
CRYT3070220,2405:0203:c3f4:8C33:0000:0000:0000:0010,123
CRYT3070834,2405:0203:c3f4:C26F:0000:0000:0000:0010,123
CRYT3164164,2405:0203:c3f4:E1A1:0000:0000:0000:0010,123
CRYT3041257,2405:0203:c3f4:A72B:0000:0000:0000:0010,123
CRYT3032583,2405:0203:c3f4:AFFF:0000:0000:0000:0010,123
CRYT3042347,2405:0203:c3f4:A3F5:0000:0000:0000:0010,123
CRYT3029622,2405:0203:c3f4:5DD6:0000:0000:0000:0010,123
CRYT3157308,2405:0203:c3f4:EAB9:0000:0000:0000:0010,123
CRYT3161938,2405:0203:c3f4:E8F3:0000:0000:0000:0010,123
CRYT3073516,2405:0203:c3f9:85FE:0000:0000:0000:0010,123
CRYT3033976,2405:0203:c3f4:A872:0000:0000:0000:0010,123
CRYT3068686,2405:0203:c3f4:C8DE:0000:0000:0000:0010,123
CRYT3040506,2405:0203:c3f4:C0B1:0000:0000:0000:0010,123
CRYT3044399,2405:0203:c3f4:80A9:0000:0000:0000:0010,123
CRYT3155742,2405:0203:c3f4:F5FD:0000:0000:0000:0010,123
CRYT3043352,2405:0203:c3f4:93C3:0000:0000:0000:0010,123
CRYT3031613,2405:0203:c3f4:B36D:0000:0000:0000:0010,123
CRYT3069715,2405:0203:c3f4:B7FD:0000:0000:0000:0010,123
CRYT3035298,2405:0203:c3f4:8292:0000:0000:0000:0010,123
CRYT3066496,2405:0203:c3f4:644C:0000:0000:0000:0010,123
CRYT3071439,2405:0203:c3f4:CB1C:0000:0000:0000:0010,123
CRYT3151071,2405:0203:c3f9:BF8A:0000:0000:0000:0010,123
CRYT3319844,2405:0203:c3e0:536E:0000:0000:0000:0010,123
CRYT3068083,2405:0203:c3f4:D0BB:0000:0000:0000:0010,123
CRYT3029891,2405:0203:c3f4:57AA:0000:0000:0000:0010,123
CRYT3028638,2405:0203:c3f4:59C3:0000:0000:0000:0010,123
CRYT3158363,2405:0203:c3f9:AB18:0000:0000:0000:0010,123
CRYT3152827,2405:0203:c3f9:9A77:0000:0000:0000:0010,123
CRYT3162671,2405:0203:c3f4:F794:0000:0000:0000:0010,123
CRYT3153239,2405:0203:c3f9:A00F:0000:0000:0000:0010,123
CRYT3157214,2405:0203:c3f4:F31B:0000:0000:0000:0010,123
CRYT3156522,2405:0203:c3f9:B947:0000:0000:0000:0010,123
CRYT3154385,2405:0203:c3f9:A6C4:0000:0000:0000:0010,123
CRYT3032164,2405:0203:c3f4:A65E:0000:0000:0000:0010,123
CRYT3069277,2405:0203:c3f4:CE0E:0000:0000:0000:0010,123
CRYT3066474,2405:0203:c3f4:7430:0000:0000:0000:0010,123
CRYT3026764,2405:0203:c3f4:4BC7:0000:0000:0000:0010,123
CRYT3034385,2405:0203:c3f4:9DC7:0000:0000:0000:0010,123
CRYT3042034,2405:0203:c3f4:ACF8:0000:0000:0000:0010,123
CRYT3304833,2405:0203:c3fa:2A99:0000:0000:0000:0010,123
CRYT3150534,2405:0203:c3f9:678F:0000:0000:0000:0010,123
CRYT3161451,2405:0203:c3f9:9B89:0000:0000:0000:0010,123
CRYT3017916,2405:0203:c3f4:5BE6:0000:0000:0000:0010,123
CRYT3163015,2405:0203:c3f9:AE35:0000:0000:0000:0010,123
CRYT3153295,2405:0203:c3f9:9E99:0000:0000:0000:0010,123
CRYT3158842,2405:0203:c3f4:EC44:0000:0000:0000:0010,123
CRYT3034486,2405:0203:c3f4:9D2F:0000:0000:0000:0010,123
CRYT3035798,2405:0203:c3f4:7FBC:0000:0000:0000:0010,123
CRYT3015468,2405:0203:c3f4:5200:0000:0000:0000:0010,123
CRYT3322564,2405:0203:c3e0:223A:0000:0000:0000:0010,123
CRYT3151466,2405:0203:c3f9:9A0D:0000:0000:0000:0010,123
CRYT3151471,2405:0203:c3f9:9F66:0000:0000:0000:0010,123
CRYT3019559,2405:0203:c3f4:621C:0000:0000:0000:0010,123
CRYT3028871,2405:0203:c3f4:5FA7:0000:0000:0000:0010,123
CRYT3069436,2405:0203:c3f4:C40B:0000:0000:0000:0010,123
CRYT3065269,2405:0203:c3f4:7EC4:0000:0000:0000:0010,123
CRYT3070724,2405:0203:c3f4:C58A:0000:0000:0000:0010,123
CRYT3029377,2405:0203:c3f4:5DBF:0000:0000:0000:0010,123
CRYT3150283,2405:0203:c3f9:A0B7:0000:0000:0000:0010,123
CRYT3015566,2405:0203:c3f4:5268:0000:0000:0000:0010,123
CRYT3152941,2405:0203:c3f4:F188:0000:0000:0000:0010,123
CRYT3161379,2405:0203:c3f9:9D1F:0000:0000:0000:0010,123
CRYT3071097,2405:0203:c3f4:C63C:0000:0000:0000:0010,123
CRYT3029677,2405:0203:c3f4:612D:0000:0000:0000:0010,123
CRYT3027006,2405:0203:c3f4:3FAB:0000:0000:0000:0010,123
CRYT3019325,2405:0203:c3f4:6D65:0000:0000:0000:0010,123
CRYT3074777,2405:0203:c3f9:871C:0000:0000:0000:0010,123
CRYT3163301,2405:0203:c3f9:B0A7:0000:0000:0000:0010,123
CRYT3162125,2405:0203:c3f4:E6A9:0000:0000:0000:0010,123
CRYT3159204,2405:0203:c3f9:B48A:0000:0000:0000:0010,123
CRYT3150907,2405:0203:c3f9:9FAE:0000:0000:0000:0010,123
CRYT3159755,2405:0203:c3f9:BA23:0000:0000:0000:0010,123
CRYT3163143,2405:0203:c3f9:B17E:0000:0000:0000:0010,123
CRYT3015409,2405:0203:c3f4:5085:0000:0000:0000:0010,123
CRYT3017217,2405:0203:c3f4:4784:0000:0000:0000:0010,123
CRYT3019496,2405:0203:c3f4:6E9B:0000:0000:0000:0010,123
CRYT3041927,2405:0203:c3f4:AD8F:0000:0000:0000:0010,123
CRYT3067737,2405:0203:c3f4:D3C9:0000:0000:0000:0010,123
CRYT3032139,2405:0203:c3f4:A756:0000:0000:0000:0010,123
CRYT3035448,2405:0203:c3f4:63C8:0000:0000:0000:0010,123
CRYT3158439,2405:0203:c3f9:B6D3:0000:0000:0000:0010,123
CRYT3074269,2405:0203:c3f9:8A97:0000:0000:0000:0010,123
CRYT3025417,2405:0203:c3f4:3D49:0000:0000:0000:0010,123
CRYT3032652,2405:0203:c3f4:A25B:0000:0000:0000:0010,123
CRYT3019358,2405:0203:c3f4:6D4B:0000:0000:0000:0010,123
CRYT3043970,2405:0203:c3f4:678D:0000:0000:0000:0010,123
CRYT3027216,2405:0203:c3f4:4C68:0000:0000:0000:0010,123
CRYT3069251,2405:0203:c3f4:CE90:0000:0000:0000:0010,123
CRYT3043237,2405:0203:c3f4:5B12:0000:0000:0000:0010,123
CRYT3155141,2405:0203:c3f4:E676:0000:0000:0000:0010,123
CRYT3158475,2405:0203:c3f9:AB93:0000:0000:0000:0010,123
CRYT3151819,2405:0203:c3f9:C21E:0000:0000:0000:0010,123
CRYT3161287,2405:0203:c3f9:9CF8:0000:0000:0000:0010,123
CRYT3150334,2405:0203:c3f9:A070:0000:0000:0000:0010,123
CRYT3153071,2405:0203:c3f4:F118:0000:0000:0000:0010,123
CRYT3161440,2405:0203:c3f9:618F:0000:0000:0000:0010,123
CRYT3156923,2405:0203:c3f9:B919:0000:0000:0000:0010,123
CRYT3155703,2405:0203:c3f4:F02E:0000:0000:0000:0010,123
CRYT3160215,2405:0203:c3f4:F1AB:0000:0000:0000:0010,123
CRYT3155683,2405:0203:c3f4:F39F:0000:0000:0000:0010,123
CRYT3042621,2405:0203:c3f4:A8AE:0000:0000:0000:0010,123
CRYT3041749,2405:0203:c3f4:B049:0000:0000:0000:0010,123
CRYT3044755,2405:0203:c3f4:7B3F:0000:0000:0000:0010,123
CRYT3068408,2405:0203:c3f4:C772:0000:0000:0000:0010,123
CRYT3029325,2405:0203:c3f4:5E34:0000:0000:0000:0010,123
CRYT3019519,2405:0203:c3f4:6D84:0000:0000:0000:0010,123
CRYT3164140,2405:0203:c3f9:B0F8:0000:0000:0000:0010,123
CRYT3155606,2405:0203:c3f4:EF55:0000:0000:0000:0010,123
CRYT3018595,2405:0203:c3f4:60D9:0000:0000:0000:0010,123
CRYT3041312,2405:0203:c3f4:A688:0000:0000:0000:0010,123
CRYT3073574,2405:0203:c3f9:8630:0000:0000:0000:0010,123
CRYT3033625,2405:0203:c3f4:AB81:0000:0000:0000:0010,123
CRYT3068743,2405:0203:c3f4:CAFA:0000:0000:0000:0010,123
CRYT3037677,2405:0203:c3f4:734C:0000:0000:0000:0010,123
CRYT3163985,2405:0203:c3f9:B129:0000:0000:0000:0010,123
CRYT3163839,2405:0203:c3f9:AC5D:0000:0000:0000:0010,123
CRYT3157698,2405:0203:c3f9:AF35:0000:0000:0000:0010,123
CRYT3163640,2405:0203:c3f9:AFEE:0000:0000:0000:0010,123
CRYT3153113,2405:0203:c3f9:A252:0000:0000:0000:0010,123
CRYT3154896,2405:0203:c3f4:E583:0000:0000:0000:0010,123
CRYT3156242,2405:0203:c3f9:B18C:0000:0000:0000:0010,123
CRYT3043940,2405:0203:c3f4:6C13:0000:0000:0000:0010,123
CRYT3019169,2405:0203:c3f4:5911:0000:0000:0000:0010,123
CRYT3035388,2405:0203:c3f4:8286:0000:0000:0000:0010,123
CRYT3033788,2405:0203:c3f4:A929:0000:0000:0000:0010,123
CRYT3030500,2405:0203:c3f4:C000:0000:0000:0000:0010,123
CRYT3070564,2405:0203:c3f4:C300:0000:0000:0000:0010,123
CRYT3068603,2405:0203:c3f4:CF64:0000:0000:0000:0010,123
CRYT3030038,2405:0203:c3f4:C161:0000:0000:0000:0010,123
CRYT3035440,2405:0203:c3f4:864F:0000:0000:0000:0010,123
CRYT3017289,2405:0203:c3f4:4386:0000:0000:0000:0010,123
CRYT3016543,2405:0203:c3f4:44FE:0000:0000:0000:0010,123
CRYT3025449,2405:0203:c3f4:3BDB:0000:0000:0000:0010,123
CRYT3032391,2405:0203:c3f4:A4E0:0000:0000:0000:0010,123
CRYT3025692,2405:0203:c3f4:3B9C:0000:0000:0000:0010,123
CRYT3034922,2405:0203:c3f4:9A4A:0000:0000:0000:0010,123
CRYT3016224,2405:0203:c3f4:3EDA:0000:0000:0000:0010,123
CRYT3151571,2405:0203:c3f9:9F2D:0000:0000:0000:0010,123
CRYT3150540,2405:0203:c3f9:A082:0000:0000:0000:0010,123
CRYT3151951,2405:0203:c3f9:C1CF:0000:0000:0000:0010,123
CRYT3160072,2405:0203:c3f9:9A46:0000:0000:0000:0010,123
CRYT3155373,2405:0203:c3f4:ECBF:0000:0000:0000:0010,123
CRYT3156621,2405:0203:c3f9:B687:0000:0000:0000:0010,123
CRYT3016582,2405:0203:c3f4:44F7:0000:0000:0000:0010,123
CRYT3018003,2405:0203:c3f4:3AD6:0000:0000:0000:0010,123
CRYT3029889,2405:0203:c3f4:84ED:0000:0000:0000:0010,123
CRYT3015447,2405:0203:c3f4:5319:0000:0000:0000:0010,123
CRYT3066055,2405:0203:c3f4:9889:0000:0000:0000:0010,123
CRYT3073672,2405:0203:c3f9:84CF:0000:0000:0000:0010,123
CRYT3072842,2405:0203:c3f4:8C6B:0000:0000:0000:0010,123
CRYT3015742,2405:0203:c3f4:55D9:0000:0000:0000:0010,123
CRYT3038434,2405:0203:c3f4:7DD9:0000:0000:0000:0010,123
CRYT3015839,2405:0203:c3f4:6172:0000:0000:0000:0010,123
CRYT3042471,2405:0203:c3f4:A05C:0000:0000:0000:0010,123
CRYT3027817,2405:0203:c3f4:4A9B:0000:0000:0000:0010,123
CRYT3151479,2405:0203:c3f9:9F62:0000:0000:0000:0010,123
CRYT3157906,2405:0203:c3f9:ACB5:0000:0000:0000:0010,123
CRYT3025038,2405:0203:c3f4:4287:0000:0000:0000:0010,123
CRYT3015078,2405:0203:c3f4:46B6:0000:0000:0000:0010,123
CRYT3037597,2405:0203:c3f4:740E:0000:0000:0000:0010,123
CRYT3030818,2405:0203:c3f4:B8FB:0000:0000:0000:0010,123
CRYT3070836,2405:0203:c3f4:C26D:0000:0000:0000:0010,123
CRYT3032744,2405:0203:c3f4:B031:0000:0000:0000:0010,123
CRYT3040764,2405:0203:c3f4:BD1F:0000:0000:0000:0010,123
CRYT3068702,2405:0203:c3f4:C951:0000:0000:0000:0010,123
CRYT3151177,2405:0203:c3f9:995C:0000:0000:0000:0010,123
CRYT3074199,2405:0203:c3f9:8ACC:0000:0000:0000:0010,123
CRYT3026116,2405:0203:c3f4:3FCF:0000:0000:0000:0010,123
CRYT3154792,2405:0203:c3f4:E642:0000:0000:0000:0010,123
CRYT3154912,2405:0203:c3f4:E563:0000:0000:0000:0010,123
CRYT3163027,2405:0203:c3f9:B1F7:0000:0000:0000:0010,123
CRYT3150579,2405:0203:c3f9:666C:0000:0000:0000:0010,123
CRYT3164682,2405:0203:c3f9:BBF9:0000:0000:0000:0010,123
CRYT3162418,2405:0203:c3f4:EDDC:0000:0000:0000:0010,123
CRYT3025535,2405:0203:c3f4:3AAF:0000:0000:0000:0010,123
CRYT3164283,2405:0203:c3f9:AFE1:0000:0000:0000:0010,123
CRYT3026443,2405:0203:c3f4:4D85:0000:0000:0000:0010,123
CRYT3070190,2405:0203:c3f4:804C:0000:0000:0000:0010,123
CRYT3073830,2405:0203:c3f9:865C:0000:0000:0000:0010,123
CRYT3071190,2405:0203:c3f4:C5CC:0000:0000:0000:0010,123
CRYT3041314,2405:0203:c3f4:B442:0000:0000:0000:0010,123
CRYT3032100,2405:0203:c3f4:B3C5:0000:0000:0000:0010,123
CRYT3065466,2405:0203:c3f4:7189:0000:0000:0000:0010,123
CRYT3069683,2405:0203:c3f4:C4CF:0000:0000:0000:0010,123
CRYT3042441,2405:0203:c3f4:A02D:0000:0000:0000:0010,123
CRYT3027237,2405:0203:c3f4:3BC8:0000:0000:0000:0010,123
CRYT3044390,2405:0203:c3f4:85CA:0000:0000:0000:0010,123
CRYT3068823,2405:0203:c3f4:CAA0:0000:0000:0000:0010,123
CRYT3065625,2405:0203:c3f4:743C:0000:0000:0000:0010,123
CRYT3026815,2405:0203:c3f4:4971:0000:0000:0000:0010,123
CRYT3031965,2405:0203:c3f4:A654:0000:0000:0000:0010,123
CRYT3017006,2405:0203:c3f4:625C:0000:0000:0000:0010,123
CRYT3026585,2405:0203:c3f4:3FA3:0000:0000:0000:0010,123
CRYT3029931,2405:0203:c3f4:8513:0000:0000:0000:0010,123
CRYT3159042,2405:0203:c3f4:EB1B:0000:0000:0000:0010,123
CRYT3154028,2405:0203:c3f4:F1AE:0000:0000:0000:0010,123
CRYT3040699,2405:0203:c3f4:B739:0000:0000:0000:0010,123
CRYT3067661,2405:0203:c3f4:C8C0:0000:0000:0000:0010,123
CRYT3040795,2405:0203:c3f4:BDD4:0000:0000:0000:0010,123
CRYT3039465,2405:0203:c3f4:6FD6:0000:0000:0000:0010,123
CRYT3025549,2405:0203:c3f4:4062:0000:0000:0000:0010,123
CRYT3151535,2405:0203:c3f9:9FB5:0000:0000:0000:0010,123
CRYT3151110,2405:0203:c3f9:A116:0000:0000:0000:0010,123
CRYT3158494,2405:0203:c3f9:AAF3:0000:0000:0000:0010,123
CRYT3074672,2405:0203:c3f9:88EE:0000:0000:0000:0010,123
CRYT3163865,2405:0203:c3f9:B049:0000:0000:0000:0010,123
CRYT3319790,2405:0203:c3e0:286E:0000:0000:0000:0010,123
CRYT3018615,2405:0203:c3f4:5648:0000:0000:0000:0010,123
CRYT3040785,2405:0203:c3f4:BDD1:0000:0000:0000:0010,123
CRYT3040567,2405:0203:c3f4:BFCF:0000:0000:0000:0010,123
CRYT3158747,2405:0203:c3f4:EBD7:0000:0000:0000:0010,123
CRYT3019066,2405:0203:c3f4:5835:0000:0000:0000:0010,123
CRYT3030754,2405:0203:c3f4:B850:0000:0000:0000:0010,123
CRYT3033493,2405:0203:c3f4:A0BD:0000:0000:0000:0010,123
CRYT3151687,2405:0203:c3f9:98F8:0000:0000:0000:0010,123
CRYT3160746,2405:0203:c3f9:BFA0:0000:0000:0000:0010,123
CRYT3157369,2405:0203:c3f4:E897:0000:0000:0000:0010,123
CRYT3157429,2405:0203:c3f4:E649:0000:0000:0000:0010,123
CRYT3074973,2405:0203:c3f9:8950:0000:0000:0000:0010,123
CRYT3026463,2405:0203:c3f4:3CC3:0000:0000:0000:0010,123
CRYT3043340,2405:0203:c3f4:93FD:0000:0000:0000:0010,123
CRYT3015250,2405:0203:c3f4:4632:0000:0000:0000:0010,123
CRYT3072272,2405:0203:c3f4:8D00:0000:0000:0000:0010,123
